value,geometry
12.384498095991988,POINT (79.76400675776547 6.74689416242185)
12.397760737456949,POINT (79.7730536524494 6.746917002924802)
12.410483004956578,POINT (79.78210057835103 6.746939675732675)
12.422624930515122,POINT (79.79114753524031 6.746962180842657)
12.434144855885583,POINT (79.8001945228872 6.7469845182519546)
12.444999417865588,POINT (79.80924154106165 6.747006687957794)
12.455143540420156,POINT (79.81828858953361 6.747028689957427)
12.46453043451772,POINT (79.82733566807302 6.747050524248122)
12.473111606643217,POINT (79.83638277644984 6.747072190827167)
12.480836877006915,POINT (79.84542991443399 6.747093689691877)
12.4876544085186,POINT (79.8544770817954 6.747115020839579)
12.493510747642274,POINT (79.863524278304 6.747136184267631)
12.498350878284961,POINT (79.87257150372973 6.747157179973402)
12.502118289902386,POINT (79.8816187578425 6.74717800795429)
12.50475506102256,POINT (79.89066604041223 6.747198668207704)
12.506201959392783,POINT (79.89971335120882 6.747219160731088)
12.50639855994419,POINT (79.9087606900022 6.747239485521894)
12.50528338173788,POINT (79.91780805656228 6.7472596425776)
12.502794045005318,POINT (79.92685545065895 6.747279631895702)
12.498867449319988,POINT (79.93590287206212 6.747299453473723)
12.49343997383479,POINT (79.94495032054166 6.747319107309202)
12.486447700387426,POINT (79.9539977958675 6.747338593399697)
12.477826660111637,POINT (79.9630452978095 6.747357911742792)
12.4675131039932,POINT (79.97209282613757 6.7473770623360885)
12.455443797574711,POINT (79.98114038062157 6.74739604517721)
12.441556339740329,POINT (79.99018796103141 6.747414860263798)
12.425789505201013,POINT (79.99923556713692 6.747433507593521)
12.408083609952136,POINT (80.008283198708 6.7474519871640615)
12.388380898590103,POINT (80.01733085551453 6.747470298973127)
12.366625951955138,POINT (80.02637853732634 6.747488443018445)
12.342766113117548,POINT (80.03542624391335 6.747506419297761)
12.316751929249529,POINT (80.04447397504535 6.747524227808848)
12.288537606430634,POINT (80.05352173049224 6.747541868549489)
12.258081473930735,POINT (80.06256951002386 6.747559341517503)
12.22534645400934,POINT (80.07161731341007 6.747576646710712)
12.190300532775867,POINT (80.08066514042072 6.747593784126977)
12.152917227184549,POINT (80.08971299082563 6.747610753764162)
12.113176042804184,POINT (80.09876086439466 6.747627555620167)
12.071062916621385,POINT (80.10780876089764 6.747644189692903)
12.026570638821982,POINT (80.1168566801044 6.747660655980307)
11.97969924726385,POINT (80.1259046217848 6.747676954480334)
11.930456388220763,POINT (80.13495258570863 6.747693085190961)
11.878857636954796,POINT (80.14400057164575 6.747709048110186)
11.824926771776033,POINT (80.15304857936594 6.747724843236027)
11.768695995483325,POINT (80.16209660863906 6.747740470566523)
11.710206098454744,POINT (80.17114465923494 6.747755930099735)
11.649506558174748,POINT (80.18019273092334 6.7477712218337444)
11.58665557064608,POINT (80.18924082347411 6.7477863457666505)
11.521720009932578,POINT (80.19828893665706 6.747801301896578)
11.454775313004346,POINT (80.20733707024199 6.7478160902216695)
11.385905288094706,POINT (80.2163852239987 6.747830710740091)
11.315201845909147,POINT (80.22543339769699 6.747845163450023)
11.242764654227125,POINT (80.23448159110667 6.747859448349678)
11.168700717680432,POINT (80.24352980399753 6.747873565437276)
11.09312388574733,POINT (80.25257803613935 6.747887514711068)
11.016154293237689,POINT (80.26162628730197 6.7479012961693225)
10.937917738728522,POINT (80.2706745572551 6.747914909810327)
10.85854500750965,POINT (80.2797228457686 6.747928355632394)
10.778171146584944,POINT (80.28877115261221 6.7479416336338485)
10.696934700118904,POINT (80.29781947755573 6.74795474381305)
10.61497691439686,POINT (80.30686782036895 6.747967686168367)
10.53244092186225,POINT (80.31591618082163 6.747980460698192)
10.449470914092409,POINT (80.32496455868355 6.747993067400941)
10.366211313669238,POINT (80.33401295372447 6.748005506275047)
10.282805954792005,POINT (80.34306136571418 6.748017777318967)
10.199397282172729,POINT (80.35210979442245 6.748029880531177)
10.11612557726208,POINT (80.361158239619 6.748041815910175)
10.033128220192452,POINT (80.37020670107367 6.748053583454477)
9.950538995017416,POINT (80.37925517855615 6.748065183162627)
9.868487444897811,POINT (80.38830367183625 6.74807661503318)
9.787098282863235,POINT (80.39735218068371 6.7480878790647205)
9.706490862692236,POINT (80.40640070486828 6.7480989752558465)
9.626778713335455,POINT (80.41544924415973 6.748109903605183)
9.548069139181674,POINT (80.42449779832778 6.748120664111372)
9.470462887364805,POINT (80.43354636714221 6.748131256773078)
9.394053882254287,POINT (80.44259495037275 6.7481416815889865)
9.318929026284243,POINT (80.45164354778916 6.7481519385578)
9.245168065374894,POINT (80.46069215916118 6.74816202767825)
9.172843516397803,POINT (80.46974078425855 6.74817194894908)
9.102020653443498,POINT (80.47878942285102 6.748181702369062)
9.032757549072416,POINT (80.4878380747083 6.748191287936981)
8.965105166269526,POINT (80.49688673960016 6.748200705651648)
8.899107496478496,POINT (80.50593541729633 6.748209955511896)
8.83480173885882,POINT (80.51498410756653 6.7482190375165745)
8.772218515781788,POINT (80.5240328101805 6.748227951664556)
8.71138211955067,POINT (80.53308152490796 6.748236697954734)
8.65231078538645,POINT (80.54213025151866 6.748245276386022)
8.595016985852103,POINT (80.55117898978231 6.7482536869573595)
8.539507742084421,POINT (80.56022773946864 6.748261929667694)
8.485784947450899,POINT (80.56927650034739 6.748270004516008)
8.433845699539216,POINT (80.57832527218827 6.748277911501298)
8.383682636707283,POINT (80.58737405476099 6.748285650622581)
8.335284275762996,POINT (80.59642284783529 6.748293221878896)
8.288635347695354,POINT (80.60547165118086 6.748300625269306)
8.243717128734557,POINT (80.61452046456746 6.748307860792888)
8.200507764371283,POINT (80.62356928776478 6.748314928448745)
8.158982584308209,POINT (80.63261812054253 6.7483218282360005)
8.119114406645817,POINT (80.64166696267046 6.748328560153796)
8.080873829915317,POINT (80.65071581391823 6.748335124201298)
8.044229511861607,POINT (80.6597646740556 6.748341520377689)
8.009148434146585,POINT (80.66881354285223 6.748347748682176)
7.9755961523864585,POINT (80.67786242007789 6.748353809113988)
7.943537031155787,POINT (80.68691130550224 6.748359701672367)
7.912934463785472,POINT (80.695960198895 6.748365426356586)
7.883751076952646,POINT (80.70500910002586 6.748370983165933)
7.855948920208117,POINT (80.71405800866458 6.748376372099718)
7.829489640712795,POINT (80.7231069245808 6.74838159315727)
7.804334643559976,POINT (80.73215584754426 6.748386646337944)
7.780445238146771,POINT (80.74120477732465 6.7483915316411105)
7.757782771127089,POINT (80.75025371369169 6.748396249066163)
7.7363087465320834,POINT (80.75930265641504 6.748400798612517)
7.715984933683268,POINT (80.76835160526444 6.748405180279607)
7.696773463550674,POINT (80.77740056000957 6.748409394066887)
7.678636914224335,POINT (80.78644952042012 6.748413439973836)
7.661538386174222,POINT (80.7954984862658 6.748417317999952)
7.645441567972287,POINT (80.80454745731632 6.748421028144752)
7.630310793142171,POINT (80.81359643334135 6.748424570407778)
12.369648005171987,POINT (79.74588977973491 6.755891855413354)
12.384264404429528,POINT (79.75493677914965 6.755915062642457)
12.398419479819834,POINT (79.76398381024505 6.7559381019553815)
12.412076011382599,POINT (79.77303087279104 6.75596097334927)
