value,geometry
27.92112819821399,POINT (80.08974672701478 6.729520926207197)
27.820198628491408,POINT (80.09879426537132 6.729537682617717)
27.713424662851253,POINT (80.10784182665763 6.729554271698782)
27.600793778421036,POINT (80.1168894106436 6.729570693448336)
27.482310781598986,POINT (80.12593701709908 6.72958694786434)
27.35799861156434,POINT (80.13498464579395 6.729603034944776)
27.227899048792477,POINT (80.14403229649808 6.729618954687648)
27.092073314736545,POINT (80.15307996898134 6.729634707090981)
26.95060254943653,POINT (80.16212766301358 6.729650292152815)
26.80358815471279,POINT (80.17117537836468 6.729665709871221)
26.651151991801385,POINT (80.18022311480448 6.729680960244283)
26.4934364237856,POINT (80.18927087210284 6.729696043270106)
26.33060419496101,POINT (80.19831865002962 6.7297109589468205)
26.16283814131581,POINT (80.20736644835465 6.729725707272575)
25.9903407285821,POINT (80.21641426684778 6.7297402882455355)
25.81333341677554,POINT (80.22546210527887 6.729754701863895)
25.63205585274067,POINT (80.23450996341774 6.729768948125864)
25.44676489490018,POINT (80.24355784103425 6.729783027029673)
25.257733477105898,POINT (80.25260573789822 6.729796938573575)
25.0652493211425,POINT (80.26165365377948 6.729810682755843)
24.869613509973387,POINT (80.27070158844788 6.72982425957477)
24.67113893617762,POINT (80.27974954167323 6.729837669028672)
24.47014864214365,POINT (80.28879751322535 6.729850911115884)
24.26697407040414,POINT (80.2978455028741 6.72986398583476)
24.061953243967984,POINT (80.30689351038927 6.729876893183682)
23.85542889759209,POINT (80.31594153554069 6.729889633161042)
23.64774658160983,POINT (80.32498957809817 6.729902205765262)
23.43925276018032,POINT (80.33403763783153 6.72991461099478)
23.230292925641567,POINT (80.34308571451058 6.729926848848055)
23.021209750050968,POINT (80.35213380790513 6.72993891932357)
22.812341294002845,POINT (80.36118191778499 6.729950822419825)
22.60401929145764,POINT (80.37023004391997 6.729962558135343)
22.396567527645214,POINT (80.37927818607987 6.729974126468666)
22.190300325166387,POINT (80.3883263440345 6.729985527418361)
21.98552115126875,POINT (80.39737451755363 6.729996760983008)
21.78252135697549,POINT (80.4064227064071 6.730007827161214)
21.58157905635976,POINT (80.41547091036466 6.730018725951608)
21.38295815184264,POINT (80.42451912919614 6.730029457352835)
