value,geometry
32.87345559775863,POINT (80.01736727324806 6.7293808513167095)
32.80692917358293,POINT (80.02641461988233 6.729398946286228)
32.73422412104094,POINT (80.03546199128728 6.7294168739435145)
32.65520427233729,POINT (80.04450938723278 6.729434634286344)
32.569744234425634,POINT (80.0535568074887 6.729452227312511)
32.47773066041615,POINT (80.06260425182498 6.729469653019831)
32.37906353010792,POINT (80.0716517200115 6.729486911406146)
32.273657427453,POINT (80.08069921181814 6.729504002469307)
32.1614428016017,POINT (80.08974672701478 6.729520926207197)
32.0423671971318,POINT (80.09879426537132 6.729537682617717)
31.916396438163968,POINT (80.10784182665763 6.729554271698782)
31.78351575034998,POINT (80.1168894106436 6.729570693448336)
31.643730804225957,POINT (80.12593701709908 6.72958694786434)
31.49706866318516,POINT (80.13498464579395 6.729603034944776)
31.343578619376277,POINT (80.14403229649808 6.729618954687648)
31.18333290120139,POINT (80.15307996898134 6.729634707090981)
31.016427236793795,POINT (80.16212766301358 6.729650292152815)
30.842981258914143,POINT (80.17117537836468 6.729665709871221)
30.66313873811831,POINT (80.18022311480448 6.729680960244283)
30.477067632817715,POINT (80.18927087210284 6.729696043270106)
30.284959946955546,POINT (80.19831865002962 6.7297109589468205)
30.08703138843457,POINT (80.20736644835465 6.729725707272575)
29.883520824115138,POINT (80.21641426684778 6.7297402882455355)
29.674689530105933,POINT (80.22546210527887 6.729754701863895)
29.46082023913784,POINT (80.23450996341774 6.729768948125864)
29.242215989973705,POINT (80.24355784103425 6.729783027029673)
29.019198786992206,POINT (80.25260573789822 6.729796938573575)
28.79210808121371,POINT (80.26165365377948 6.729810682755843)
28.561299087031404,POINT (80.27070158844788 6.72982425957477)
28.327140951694087,POINT (80.27974954167323 6.729837669028672)
28.090014797084873,POINT (80.28879751322535 6.729850911115884)
27.850311655485296,POINT (80.2978455028741 6.72986398583476)
27.608430322750927,POINT (80.30689351038927 6.729876893183682)
27.364775153606193,POINT (80.31594153554069 6.729889633161042)
27.119753824561887,POINT (80.32498957809817 6.729902205765262)
26.873775090250447,POINT (80.33403763783153 6.72991461099478)
26.627246558760373,POINT (80.34308571451058 6.729926848848055)
26.380572510843898,POINT (80.35213380790513 6.72993891932357)
26.134151786699455,POINT (80.36118191778499 6.729950822419825)
25.8883757624319,POINT (80.37023004391997 6.729962558135343)
25.643626436320528,POINT (80.37927818607987 6.729974126468666)
25.40027464273821,POINT (80.3883263440345 6.729985527418361)
25.15867840903057,POINT (80.39737451755363 6.729996760983008)
24.91918146795397,POINT (80.4064227064071 6.730007827161214)
24.682111935455634,POINT (80.41547091036466 6.730018725951608)
24.447781160730813,POINT (80.42451912919614 6.730029457352835)
24.21648275267655,POINT (80.43356736267131 6.730040021363561)
23.988491784141758,POINT (80.44261561055998 6.7300504179824765)
23.764064172803167,POINT (80.45166387263194 6.730060647208292)
23.543436235122787,POINT (80.46071214865694 6.730070709039734)
23.326824407701583,POINT (80.46976043840479 6.730080603475557)
23.11442512846433,POINT (80.47880874164528 6.730090330514529)
22.906414868509952,POINT (80.48785705814818 6.730099890155445)
22.702950304149574,POINT (80.49690538768327 6.730109282397118)
22.50416861763147,POINT (80.50595373002034 6.73011850723838)
22.31018791431247,POINT (80.51500208492914 6.730127564678089)
22.121107743564863,POINT (80.52405045217945 6.730136454715118)
21.9370097104894,POINT (80.53309883154107 6.730145177348364)
21.757958165515312,POINT (80.54214722278373 6.730153732576744)
21.584000959183,POINT (80.55119562567724 6.7301621203991955)
21.41517024979606,POINT (80.56024403999135 6.730170340814678)
21.251483352169643,POINT (80.5692924654958 6.73017839382217)
21.092943616363645,POINT (80.57834090196042 6.730186279420671)
20.939541326044353,POINT (80.5873893491549 6.730193997609204)
20.791254606942648,POINT (80.59643780684905 6.730201548386811)
20.648050336745616,POINT (80.60548627481262 6.730208931752553)
20.509885048651423,POINT (80.61453475281537 6.730216147705512)
20.37670582171452,POINT (80.62358324062706 6.730223196244795)
20.248451151994455,POINT (80.63263173801742 6.730230077369526)
20.125051799382142,POINT (80.64168024475626 6.730236791078848)
20.006431605801833,POINT (80.65072876061329 6.730243337371933)
19.89250828126623,POINT (80.65977728535827 6.730249716247964)
19.783194154989467,POINT (80.66882581876098 6.73025592770615)
19.67839688943396,POINT (80.67787436059112 6.730261971745718)
19.57802015577903,POINT (80.68692291061849 6.730267848365922)
19.481964269851268,POINT (80.69597146861281 6.7302735575660275)
19.390126788048118,POINT (80.70502003434385 6.73027909934533)
19.302403063218982,POINT (80.71406860758132 6.730284473703138)
19.218686760844427,POINT (80.72311718809502 6.730289680638787)
19.138870336175597,POINT (80.73216577565465 6.730294720151627)
19.062845473267668,POINT (80.74121437002997 6.730299592241037)
18.99050348706499,POINT (80.75026297099072 6.730304296906407)
18.921735689876712,POINT (80.75931157830665 6.730308834147158)
18.856433723723264,POINT (80.76836019174749 6.730313203962722)
18.79448986014049,POINT (80.77740881108299 6.73031740635256)
18.73579726910322,POINT (80.78645743608288 6.730321441316148)
18.68025025877721,POINT (80.79550606651692 6.730325308852986)
18.6277444878318,POINT (80.80455470215485 6.730329008962593)
18.578177152047928,POINT (80.81360334276637 6.7303325416445094)
32.87397273244694,POINT (79.74593631429897 6.737804097845784)
32.91664899602536,POINT (79.75498297823114 6.737827242386958)
32.957877893476905,POINT (79.76402967383817 6.737850219465528)
32.99754816764068,POINT (79.77307640089006 6.737873029078641)
33.035543693774876,POINT (79.78212315915681 6.737895671223467)
33.071743412388656,POINT (79.79116994840838 6.737918145897194)
33.106021278133106,POINT (79.80021676841476 6.737940453097036)
33.13824622708198,POINT (79.8092636189459 6.737962592820224)
33.16828216489913,POINT (79.81831049977183 6.737984565064009)
33.195987978553106,POINT (79.82735741066243 6.738006369825665)
33.221217574396874,POINT (79.83640435138771 6.7380280071024865)
33.243819945580164,POINT (79.84545132171765 6.738049476891788)
33.26363927189706,POINT (79.85449832142216 6.738070779190904)
33.280515055290465,POINT (79.86354535027121 6.738091913997194)
33.29428229433077,POINT (79.87259240803473 6.738112881308029)
33.30477170105415,POINT (79.8816394944827 6.738133681120815)
33.31180996357975,POINT (79.890686609385 6.738154313432965)
33.315220057918154,POINT (79.89973375251162 6.738174778241917)
33.314821612329,POINT (79.90878092363248 6.738195075545135)
33.31043132747585,POINT (79.91782812251748 6.7382152053401)
33.301863455454196,POINT (79.92687534893655 6.73823516762431)
33.2889303405256,POINT (79.93592260265966 6.738254962395291)
33.27144302407015,POINT (79.94496988345666 6.738274589650585)
33.24921191586367,POINT (79.9540171910975 6.738294049387756)
33.22204753328799,POINT (79.9630645253521 6.738313341604388)
33.18976130948743,POINT (79.97211188599033 6.738332466298088)
33.15216647078664,POINT (79.98115927278212 6.738351423466481)
33.10907898288287,POINT (79.99020668549737 6.738370213107214)
33.060318564417095,POINT (79.99925412390597 6.738388835217957)
33.00570976551588,POINT (80.00830158777781 6.738407289796395)
32.94508310778401,POINT (80.0173490768828 6.738425576840242)
32.878276281023446,POINT (80.0263965909908 6.7384436963472245)
32.80513539066997,POINT (80.0354441298717 6.738461648315095)
32.72551624858905,POINT (80.0444916932954 6.738479432741625)
32.63928569847727,POINT (80.05353928103175 6.738497049624606)
32.54632296569899,POINT (80.06258689285063 6.738514498961854)
32.44652101997706,POINT (80.07163452852193 6.7385317807512015)
32.339787937984354,POINT (80.0806821878155 6.738548894990501)
32.22604825158514,POINT (80.0897298705012 6.738565841677634)
32.10524426629007,POINT (80.09877757634892 6.738582620810491)
31.977337333457765,POINT (80.10782530512849 6.738599232386993)
31.84230905894078,POINT (80.11687305660978 6.738615676405077)
31.70016243027687,POINT (80.12592083056265 6.738631952862703)
31.550922844207687,POINT (80.13496862675692 6.738648061757847)
31.39463901630396,POINT (80.14401644496246 6.738664003088513)
31.231383754820463,POINT (80.15306428494912 6.73867977685272)
31.061254581621924,POINT (80.16211214648672 6.738695383048511)
30.884374184128777,POINT (80.17116002934512 6.738710821673948)
30.70089068373716,POINT (80.18020793329414 6.738726092727117)
30.51097770806663,POINT (80.18925585810362 6.738741196206119)
30.3148342566651,POINT (80.1983038035434 6.738756132109081)
30.112684352425454,POINT (80.20735176938328 6.738770900434149)
29.90477647389912,POINT (80.21639975539311 6.738785501179489)
29.691382766875893,POINT (80.22544776134272 6.738799934343288)
29.47279803696972,POINT (80.2344957870019 6.738814199923757)
29.249338528433142,POINT (80.24354383214049 6.738828297919122)
29.02134049793551,POINT (80.2525918965283 6.738842228327634)
28.78915859549492,POINT (80.26163997993513 6.738855991147564)
28.55316406806206,POINT (80.2706880821308 6.738869586377204)
28.313742804327724,POINT (80.27973620288513 6.738883014014864)
28.071293242082486,POINT (80.28878434196791 6.738896274058882)
27.8262241618205,POINT (80.29783249914894 6.738909366507605)
27.578952392186952,POINT (80.30688067419804 6.738922291359413)
27.32990045426767,POINT (80.31592886688499 6.738935048612698)
27.079494172575945,POINT (80.32497707697958 6.738947638265881)
26.828160280885026,POINT (80.33402530425163 6.738960060317395)
26.576324050784994,POINT (80.3430735484709 6.7389723147656975)
26.324406970023833,POINT (80.3521218094072 6.73898440160927)
26.072824496357295,POINT (80.36117008683031 6.73899632084661)
25.82198391082599,POINT (80.37021838051001 6.739008072476239)
25.572282292160544,POINT (80.3792666902161 6.739019656496696)
25.32410463145574,POINT (80.38831501571835 6.7390310729065455)
25.07782210342743,POINT (80.39736335678653 6.739042321704369)
24.833790507553037,POINT (80.40641171319042 6.73905340288877)
24.59234888927794,POINT (80.41546008469982 6.739064316458372)
24.353818348325905,POINT (80.42450847108447 6.739075062411821)
24.118501038056934,POINT (80.43355687211417 6.739085640747783)
23.886679356838602,POINT (80.44260528755866 6.739096051464947)
23.658615329597826,POINT (80.45165371718772 6.739106294562014)
23.434550175148303,POINT (80.4607021607711 6.739116370037717)
23.214704052585798,POINT (80.4697506180786 6.739126277890806)
22.999275978036327,POINT (80.47879908887995 6.739136018120049)
22.788443901351254,POINT (80.48784757294493 6.739145590724236)
22.582364930974737,POINT (80.49689607004329 6.73915499570218)
22.381175694163165,POINT (80.50594457994477 6.739164233052714)
22.18499281900265,POINT (80.51499310241915 6.739173302774689)
21.993913524233687,POINT (80.52404163723617 6.739182204866982)
21.808016302728912,POINT (80.53309018416559 6.739190939328483)
21.627361684555364,POINT (80.54213874297714 6.739199506158111)
21.45199306585549,POINT (80.5511873134406 6.739207905354802)
21.28193759027284,POINT (80.56023589532569 6.739216136917515)
21.117207070294956,POINT (80.56928448840216 6.739224200845222)
20.95779893665794,POINT (80.57833309243976 6.73923209713693)
20.803697204823532,POINT (80.58738170720825 6.7392398257916515)
20.654873448472816,POINT (80.59643033247734 6.739247386808431)
20.511287770934366,POINT (80.6054789680168 6.73925478018633)
20.372889766456634,POINT (80.61452761359634 6.739262005924427)
20.239619464223495,POINT (80.6235762689857 6.739269064021828)
20.11140824898165,POINT (80.63262493395463 6.739275954477654)
19.988179753084196,POINT (80.64167360827287 6.739282677291052)
19.869850715645196,POINT (80.65072229171015 6.7392892324611875)
19.756331805336202,POINT (80.65977098403617 6.739295619987245)
19.647528404131315,POINT (80.66881968502071 6.739301839868432)
19.543341350018647,POINT (80.67786839443349 6.739307892103977)
19.443667637339864,POINT (80.6869171120442 6.739313776693128)
19.34840107399631,POINT (80.69596583762261 6.739319493635152)
19.257432895270068,POINT (80.70501457093843 6.739325042929343)
19.17065233445331,POINT (80.71406331176138 6.73933042457501)
19.08794715086256,POINT (80.72311205986121 6.739335638571485)
19.00920411613896,POINT (80.7321608150076 6.739340684918122)
18.93430946000581,POINT (80.74120957697033 6.739345563614291)
18.86314927687428,POINT (80.75025834551909 6.739350274659389)
18.79560989486247,POINT (80.75930712042359 6.739354818052832)
18.73157820892528,POINT (80.76835590145356 6.739359193794055)
18.670941979888752,POINT (80.77740468837874 6.739363401882512)
18.613590101245396,POINT (80.78645348096882 6.739367442317684)
18.5594128356022,POINT (80.79550227899354 6.739371315099067)
18.508302022682916,POINT (80.80455108222262 6.739375020226183)
18.460151260775923,POINT (80.81359989042573 6.739378557698569)
32.9164309620049,POINT (79.74591306297083 6.746847978342072)
32.96031704194671,POINT (79.75495989452928 6.746871154226655)
33.00276775235069,POINT (79.76400675776547 6.74689416242185)
33.0436700497719,POINT (79.7730536524494 6.746917002924802)
33.082905821206765,POINT (79.78210057835103 6.746939675732675)
33.12035180448043,POINT (79.79114753524031 6.746962180842657)
33.15587952458185,POINT (79.8001945228872 6.7469845182519546)
33.1893552483776,POINT (79.80924154106165 6.747006687957794)
33.22063996031829,POINT (79.81828858953361 6.747028689957427)
33.2495893619329,POINT (79.82733566807302 6.747050524248122)
33.276053898083326,POINT (79.83638277644984 6.747072190827167)
33.29987881312079,POINT (79.84542991443399 6.747093689691877)
33.32090424024298,POINT (79.8544770817954 6.747115020839579)
33.33896532749086,POINT (79.863524278304 6.747136184267631)
33.35389240394299,POINT (79.87257150372973 6.747157179973402)
33.36551118975509,POINT (79.8816187578425 6.74717800795429)
33.37364305374869,POINT (79.89066604041223 6.747198668207704)
33.37810532226688,POINT (79.89971335120882 6.747219160731088)
33.37871164297969,POINT (79.9087606900022 6.747239485521894)
33.375272407229204,POINT (79.91780805656228 6.7472596425776)
33.36759523434583,POINT (79.92685545065895 6.747279631895702)
33.355485521133836,POINT (79.93590287206212 6.747299453473723)
33.33874705940822,POINT (79.94495032054166 6.747319107309202)
33.317182724056934,POINT (79.9539977958675 6.747338593399697)
33.29059523359569,POINT (79.9630452978095 6.747357911742792)
33.25878798456908,POINT (79.97209282613757 6.7473770623360885)
33.22156596042701,POINT (79.98114038062157 6.74739604517721)
33.17873671466424,POINT (79.99018796103141 6.747414860263798)
33.130111427053045,POINT (79.99923556713692 6.747433507593521)
33.07550603072295,POINT (80.008283198708 6.7474519871640615)
33.01474240665433,POINT (80.01733085551453 6.747470298973127)
32.94764964085828,POINT (80.02637853732634 6.747488443018445)
32.8740653381283,POINT (80.03542624391335 6.747506419297761)
32.79383698478326,POINT (80.04447397504535 6.747524227808848)
32.706823351298176,POINT (80.05352173049224 6.747541868549489)
32.61289592416374,POINT (80.06256951002386 6.747559341517503)
32.51194035475842,POINT (80.07161731341007 6.747576646710712)
32.40385791149263,POINT (80.08066514042072 6.747593784126977)
32.2885669200319,POINT (80.08971299082563 6.747610753764162)
32.1660041750696,POINT (80.09876086439466 6.747627555620167)
32.036126305942545,POINT (80.10780876089764 6.747644189692903)
31.89891107741469,POINT (80.1168566801044 6.747660655980307)
31.754358606240594,POINT (80.1259046217848 6.747676954480334)
31.60249247370798,POINT (80.13495258570863 6.747693085190961)
31.443360714290463,POINT (80.14400057164575 6.747709048110186)
31.27703666085419,POINT (80.15304857936594 6.747724843236027)
31.103619627586315,POINT (80.16209660863906 6.747740470566523)
30.923235412969735,POINT (80.17114465923494 6.747755930099735)
30.73603660672729,POINT (80.18019273092334 6.7477712218337444)
30.542202686696708,POINT (80.18924082347411 6.7477863457666505)
30.341939894059745,POINT (80.19828893665706 6.747801301896578)
30.135480878201967,POINT (80.20733707024199 6.7478160902216695)
29.923084105681085,POINT (80.2163852239987 6.747830710740091)
29.705033031269068,POINT (80.22543339769699 6.747845163450023)
29.48163503273597,POINT (80.23448159110667 6.747859448349678)
29.253220114876587,POINT (80.24352980399753 6.747873565437276)
29.020139392152814,POINT (80.25257803613935 6.747887514711068)
28.782763363136635,POINT (80.26162628730197 6.7479012961693225)
28.541479993590837,POINT (80.2706745572551 6.747914909810327)
28.296692628417453,POINT (80.2797228457686 6.747928355632394)
28.048817755744654,POINT (80.28877115261221 6.7479416336338485)
27.79828264902601,POINT (80.29781947755573 6.74795474381305)
27.545522915119147,POINT (80.30686782036895 6.747967686168367)
27.290979977837516,POINT (80.31591618082163 6.747980460698192)
27.035098527388374,POINT (80.32496455868355 6.747993067400941)
26.778323966402493,POINT (80.33401295372447 6.748005506275047)
26.52109988292477,POINT (80.34306136571418 6.748017777318967)
26.26386557978885,POINT (80.35210979442245 6.748029880531177)
26.00705368827961,POINT (80.361158239619 6.748041815910175)
25.751087891948313,POINT (80.37020670107367 6.748053583454477)
25.496380783954763,POINT (80.37925517855615 6.748065183162627)
25.243331878446092,POINT (80.38830367183625 6.74807661503318)
24.992325793331354,POINT (80.39735218068371 6.7480878790647205)
24.74373061846366,POINT (80.40640070486828 6.7480989752558465)
24.49789647979017,POINT (80.41544924415973 6.748109903605183)
24.25515430656329,POINT (80.42449779832778 6.748120664111372)
24.015814805307514,POINT (80.43354636714221 6.748131256773078)
23.78016764098169,POINT (80.44259495037275 6.7481416815889865)
23.548480822731392,POINT (80.45164354778916 6.7481519385578)
23.32100028884543,POINT (80.46069215916118 6.74816202767825)
23.097949683056957,POINT (80.46974078425855 6.74817194894908)
22.879530312192493,POINT (80.47878942285102 6.748181702369062)
22.665921273390833,POINT (80.4878380747083 6.748191287936981)
22.457279737693202,POINT (80.49688673960016 6.748200705651648)
22.25374137574393,POINT (80.50593541729633 6.748209955511896)
22.055420910623596,POINT (80.51498410756653 6.7482190375165745)
21.86241278244365,POINT (80.5240328101805 6.748227951664556)
21.674791909237282,POINT (80.53308152490796 6.748236697954734)
21.492614528853807,POINT (80.54213025151866 6.748245276386022)
21.31591910697005,POINT (80.55117898978231 6.7482536869573595)
21.144727296936594,POINT (80.56022773946864 6.748261929667694)
20.979044937943215,POINT (80.56927650034739 6.748270004516008)
20.818863078882217,POINT (80.57832527218827 6.748277911501298)
20.66415901627669,POINT (80.58737405476099 6.748285650622581)
20.514897335692805,POINT (80.59642284783529 6.748293221878896)
20.371030947142405,POINT (80.60547165118086 6.748300625269306)
20.232502106080172,POINT (80.61452046456746 6.748307860792888)
20.099243412686643,POINT (80.62356928776478 6.748314928448745)
19.971178783186108,POINT (80.63261812054253 6.7483218282360005)
19.848224387962773,POINT (80.64166696267046 6.748328560153796)
19.73028955219711,POINT (80.65071581391823 6.748335124201298)
19.61727761563911,POINT (80.6597646740556 6.748341520377689)
19.509086748959426,POINT (80.66881354285223 6.748347748682176)
19.405610724870392,POINT (80.67786242007789 6.748353809113988)
19.30673964288394,POINT (80.68691130550224 6.748359701672367)
19.212360607173764,POINT (80.695960198895 6.748365426356586)
19.12235835753536,POINT (80.70500910002586 6.748370983165933)
19.036615853893093,POINT (80.71405800866458 6.748376372099718)
18.95501481519145,POINT (80.7231069245808 6.74838159315727)
18.877436213832727,POINT (80.73215584754426 6.748386646337944)
18.803760727089905,POINT (80.74120477732465 6.7483915316411105)
18.73386914713685,POINT (80.75025371369169 6.748396249066163)
18.6676427515025,POINT (80.75930265641504 6.748400798612517)
18.604963635877514,POINT (80.76835160526444 6.748405180279607)
18.545715011285058,POINT (80.77740056000957 6.748409394066887)
18.489781467676874,POINT (80.78644952042012 6.748413439973836)
18.437049206036683,POINT (80.7954984862658 6.748417317999952)
18.38740624106851,POINT (80.80454745731632 6.748421028144752)
18.340742576522533,POINT (80.81359643334135 6.748424570407778)
32.956969723876796,POINT (79.74588977973491 6.755891855413354)
33.002047042089636,POINT (79.75493677914965 6.755915062642457)
33.04570162667322,POINT (79.76398381024505 6.7559381019553815)
33.087818690396745,POINT (79.77303087279104 6.75596097334927)
